Time,Time Code,Country Name,Country Code,CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],GDP per capita (current US$) [NY.GDP.PCAP.CD],"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) [EN.ATM.PM25.MC.M3]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Mortality rate, neonatal (per 1,000 live births) [SH.DYN.NMRT]","Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Physicians (per 1,000 people) [SH.MED.PHYS.ZS]",GDP (current US$) [NY.GDP.MKTP.CD],"Population, total [SP.POP.TOTL]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]"
1971,YR1971,Sweden,SWE,..,5132.70635295502,..,10.9,8.8,12.9,..,..,..,1.4,41566370370.1516,8098334,4990
1971,YR1971,Switzerland,CHE,..,..,..,14.3,10,17.6,..,..,..,1.6,..,6213399,..
1971,YR1971,Trinidad and Tobago,TTO,..,896.64858130355,..,43.1,30.6,50.6,..,..,..,..,896765145.619119,1000130,830
1971,YR1971,Turks and Caicos Islands,TCA,..,..,..,45.2,..,58.3,..,..,..,..,..,5742,..
1971,YR1971,United Arab Emirates,ARE,..,..,..,64.9,..,88.8,..,..,..,..,..,344513,..
1971,YR1971,United Kingdom,GBR,..,2649.6710136772,..,17.7,12,20.6,..,..,..,1,148106601857.137,55896223,2800
1971,YR1971,United States,USA,..,5609.38259952519,..,19.1,14.4,22.4,..,..,..,..,1164850000000,207661000,5620
1971,YR1971,Uruguay,URY,..,1000.6295026028,..,47.2,23.9,53.2,..,..,..,..,2807258064.51613,2805492,860
1971,YR1971,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,70937,..
1972,YR1972,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,28063,..
1972,YR1972,Andorra,AND,..,4967.34404256339,..,..,..,..,..,..,..,..,113414399.179807,22832,..
1972,YR1972,Antigua and Barbuda,ATG,..,..,..,20.3,15,26.8,..,..,..,..,..,64695,..
1972,YR1972,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,58855,..
1972,YR1972,Australia,AUS,..,3949.46164337606,..,16.9,12.1,20.3,..,..,..,..,52042056074.7664,13177000,3890
1972,YR1972,Austria,AUT,..,2924.04887899105,..,24.1,18.6,28.1,..,..,..,1.4,22059612476.9332,7544201,2760
1972,YR1972,"Bahamas, The",BHS,..,3123.46377278902,..,26.3,21.1,31.3,..,..,..,..,590900000,189181,3000
1972,YR1972,Bahrain,BHR,..,..,..,47.8,27.9,62.2,..,..,..,..,..,243143,..
1972,YR1972,Barbados,BRB,..,..,..,37,25.9,43.1,..,..,..,..,..,243458,..
1972,YR1972,Belgium,BEL,..,3831.63189999433,..,18.7,13.1,22,..,..,..,1.6,37209418018.5134,9711115,3640
1972,YR1972,Bermuda,BMU,..,4343.17343173432,..,..,..,..,..,..,..,..,235400000,54200,..
1972,YR1972,British Virgin Islands,VGB,..,..,..,35.6,..,40.9,..,..,..,..,..,9907,..
1972,YR1972,Brunei Darussalam,BRN,..,1882.20393000332,..,33.1,..,45.9,..,..,..,..,270822794.672458,143886,..
1972,YR1972,Canada,CAN,..,5106.73708049128,..,16.7,11.7,19.9,..,..,..,1.6,113463848873.624,22218463,..
1972,YR1972,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,11778,..
1972,YR1972,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,123348,..
1972,YR1972,Chile,CHL,..,1166.37598635758,..,65.2,28.7,77.8,..,..,..,..,11833776659.2272,10145765,1140
1972,YR1972,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,4450564,..
1972,YR1972,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,147710,..
1972,YR1972,Cyprus,CYP,..,..,..,32.6,..,35.4,..,..,..,..,..,647620,..
1972,YR1972,Czechia,CZE,..,..,..,..,..,..,..,..,..,1.9,..,9867632,..
1972,YR1972,Denmark,DNK,..,4654.30451797197,..,12.4,9.6,14.9,..,..,..,..,23232407814.6908,4991596,4310
1972,YR1972,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,1392518,..
1972,YR1972,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,39304,..
1972,YR1972,Finland,FIN,..,3177.64570093734,..,12,9.5,14.6,..,..,..,..,14743186119.8738,4639657,3170
1972,YR1972,France,FRA,..,3865.92540043539,..,13.6,8.4,16.6,..,..,..,1.3,203494148244.473,52637888,3680
1972,YR1972,French Polynesia,PYF,..,2581.37990184254,..,..,..,..,..,..,..,..,326433558.247302,126457,2490
1972,YR1972,Germany,DEU,..,3809.98144489456,..,20.6,13.5,24,..,..,..,..,299801542047.476,78688452,3600
1972,YR1972,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,27323,..
1972,YR1972,Greece,GRC,..,1899.67578389335,..,24.1,18.9,27.9,..,..,..,1.7,16885511363.6364,8888628,..
1972,YR1972,Greenland,GRL,..,2196.71434587682,..,..,..,..,..,..,..,..,106101302.90585,48300,1890
1972,YR1972,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,92815,..
1972,YR1972,Guyana,GUY,..,395.267761755572,..,55.1,34.4,73.4,..,..,..,..,285380952.380952,721994,390
1972,YR1972,"Hong Kong SAR, China",HKG,..,1384.73434635409,..,..,..,..,..,..,..,..,5710090550.62573,4123600,1300
1972,YR1972,Hungary,HUN,..,..,..,34.7,28.3,38.3,..,..,..,2.1,..,10398489,..
1972,YR1972,Iceland,ISL,..,4014.82660011894,..,11.9,8.9,14.8,..,..,..,1.6,839648790.669075,209137,..
1972,YR1972,Ireland,IRL,..,2080.46514718169,..,18.3,12.3,21.4,..,..,..,..,6318060582.21873,3036850,2070
1972,YR1972,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,57419,..
1972,YR1972,Israel,ISR,..,..,..,23.7,..,27.7,..,..,..,3.156,..,3148000,..
1972,YR1972,Italy,ITA,..,2671.1373144713,..,26.5,19.6,29.8,..,..,..,..,145260039840.637,54381345,2620
1972,YR1972,Japan,JPN,..,2967.04199624399,..,11.9,7.8,15.7,..,..,..,1.1,318031297493.401,107188000,2760
1972,YR1972,"Korea, Rep.",KOR,..,324.196276804765,..,42,22.1,53.6,..,..,..,..,10862327878.032,33505406,340
1972,YR1972,Kuwait,KWT,..,4870.44617732405,..,47.6,..,61.9,..,..,..,..,4450540660.14606,913785,..
1972,YR1972,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,2395674,..
1972,YR1972,Liechtenstein,LIE,..,5712.07833203189,..,..,..,..,..,..,..,..,124940289.356533,21873,5190
1972,YR1972,Lithuania,LTU,..,..,..,16.3,..,20.8,..,..,..,..,..,3213622,..
1972,YR1972,Luxembourg,LUX,..,5486.72062789089,..,16.8,11.2,19.9,..,..,..,1.2,1901697369.62698,346600,4050
1972,YR1972,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,248669,..
1972,YR1972,Malta,MLT,..,975.758800875955,..,22.5,17.1,25.2,..,..,..,..,295118249.324933,302450,1090
1972,YR1972,Monaco,MCO,..,16170.2090577218,..,..,..,..,..,..,..,2.208,402460333.237637,24889,..
1972,YR1972,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,6883,..
1972,YR1972,Netherlands,NLD,..,4104.45102978895,..,11.7,8.8,14.7,..,..,..,1.4,54706557264.4878,13328593,3770
1972,YR1972,New Caledonia,NCL,..,4038.31870088045,..,..,..,..,..,..,..,..,506808996.960496,125500,3780
1972,YR1972,New Zealand,NZL,..,3294.60475592249,..,16.2,10.2,19.9,..,..,..,..,9567202750.72331,2903900,..
1972,YR1972,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,12730,..
1972,YR1972,Norway,NOR,..,4413.54275038016,..,12.1,8.9,15,..,..,..,1.5,17358481291.4162,3933004,4230
1972,YR1972,Oman,OMN,..,518.164169372825,..,137.1,49.9,204.2,..,..,..,..,366883549.303582,708045,390
1972,YR1972,Panama,PAN,..,1044.15554027527,..,46.6,29.7,60.4,..,..,..,..,1673411700,1602646,960
1972,YR1972,Poland,POL,..,..,..,28.6,17.2,32.4,..,..,..,1.5,..,33055650,..
1972,YR1972,Portugal,PRT,..,1302.2662677393,..,47.1,21.1,57.5,..,..,..,1,11239117865.0852,8630430,1270
1972,YR1972,Puerto Rico,PRI,..,2246.4767135113,..,..,..,..,..,..,..,..,6328900000,2817256,2100
1972,YR1972,Qatar,QAT,..,3439.86381439418,..,44.9,..,57.9,..,..,..,..,510262518.499604,148338,..
1972,YR1972,Romania,ROU,..,..,..,39.1,..,46.8,..,..,..,..,..,20657957,..
1972,YR1972,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,18575,..
1972,YR1972,Saudi Arabia,SAU,..,1437.21049404278,..,109.4,..,159.6,..,..,..,..,9664177036.67209,6724260,1090
1972,YR1972,Seychelles,SYC,..,546.95106128538,..,50,..,65.5,..,..,..,..,30645121.0127585,56029,480
1972,YR1972,Singapore,SGP,..,1264.37510720987,..,19.5,14.2,24.1,..,..,..,..,2721440980.75851,2152400,1280
1972,YR1972,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,7226,..
1972,YR1972,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,4596622,..
1972,YR1972,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,1752233,..
1972,YR1972,Spain,ESP,..,1708.80862877366,..,23.7,15,27.2,..,..,..,..,59132415221.3306,34604469,1590
1972,YR1972,St. Kitts and Nevis,KNA,..,516.589722521269,..,56.7,..,68.6,..,..,..,..,22944849.1155047,44416,..
1972,YR1972,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,6114,..
1972,YR1972,Sweden,SWE,..,6027.10740775664,..,10.4,8.4,12.3,..,..,..,1.5,48953974498.0218,8122300,5670
1972,YR1972,Switzerland,CHE,..,..,..,13.6,9.4,16.7,..,..,..,1.6,..,6260956,..
1972,YR1972,Trinidad and Tobago,TTO,..,1069.45584214266,..,42.3,29.9,49.5,..,..,..,..,1083391921.22162,1013031,960
1972,YR1972,Turks and Caicos Islands,TCA,..,..,..,41.6,..,53.5,..,..,..,..,..,5896,..
1972,YR1972,United Arab Emirates,ARE,..,..,..,59.5,..,80.4,..,..,..,..,..,392368,..
1972,YR1972,United Kingdom,GBR,..,3030.50470787156,..,17.2,11.8,20,..,..,..,1,169969084028.49,56086065,3210
1972,YR1972,United States,USA,..,6094.01798986165,..,18.3,13.6,21.5,..,..,..,..,1279110000000,209896000,6280
1972,YR1972,Uruguay,URY,..,776.090728465592,..,47.2,25.5,53.3,..,..,..,..,2189418688.80408,2821086,870
1972,YR1972,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,76319,..
1973,YR1973,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,28529,..
1973,YR1973,Andorra,AND,..,6183.80574141721,..,..,..,..,..,..,..,..,150841573.45039,24393,..
1973,YR1973,Antigua and Barbuda,ATG,..,..,..,19,14.2,25,..,..,..,..,..,64463,..
1973,YR1973,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,59365,..
1973,YR1973,Australia,AUS,..,4770.71441498637,..,16.1,11.7,19.4,..,..,..,..,63832158872.5176,13380000,4650
1973,YR1973,Austria,AUT,..,3890.72241941969,..,23.1,17.8,26.9,..,..,..,1.4,29515467706.796,7586115,3580
1973,YR1973,"Bahamas, The",BHS,..,3466.05497951571,..,26.5,21.3,31.5,..,..,..,..,670900000,193563,3510
1973,YR1973,Bahrain,BHR,..,..,..,43.9,26.1,56.4,..,..,..,..,..,256632,..
1973,YR1973,Barbados,BRB,..,..,..,35.1,25,40.8,..,..,..,..,..,244643,..
1973,YR1973,Belgium,BEL,..,4900.96220075866,..,17.7,12.7,20.8,..,..,..,1.7,47743801490.3747,9741720,4690
1973,YR1973,Bermuda,BMU,..,5009.2936802974,..,..,..,..,..,..,..,..,269500000,53800,..
1973,YR1973,British Virgin Islands,VGB,..,..,..,34.4,..,39.4,..,..,..,..,..,10018,..
1973,YR1973,Brunei Darussalam,BRN,..,2905.4143324715,..,30.2,..,41.7,..,..,..,..,433095587.469864,149065,..
1973,YR1973,Canada,CAN,..,5858.39183115554,..,15.9,10.9,18.9,..,..,..,1.6,131765642644.972,22491777,..
1973,YR1973,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,12443,..
1973,YR1973,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,124465,..
1973,YR1973,Chile,CHL,..,1632.38944148924,..,63.4,27.4,75.5,..,..,..,..,16826412445.3394,10307842,1350
1973,YR1973,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,4470161,..
1973,YR1973,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,146912,..
1973,YR1973,Cyprus,CYP,..,..,..,30.3,..,33,..,..,..,..,..,650705,..
1973,YR1973,Czechia,CZE,..,..,..,..,..,..,..,..,..,1.9,..,9922266,..
1973,YR1973,Denmark,DNK,..,6119.37022319823,..,11.6,9,13.9,..,..,..,..,30730626668.4405,5021861,5580
1973,YR1973,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,1405951,..
1973,YR1973,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,39746,..
1973,YR1973,Finland,FIN,..,4173.17304749428,..,11.4,8.9,13.9,..,..,..,..,19472363466.6252,4666081,4030
1973,YR1973,France,FRA,..,4984.19668411585,..,13.1,8.2,15.9,..,..,..,1.4,264429876252.21,53053660,4700
1973,YR1973,French Polynesia,PYF,..,3294.94997968553,..,..,..,..,..,..,..,..,431252938.191181,130883,3110
1973,YR1973,Germany,DEU,..,5046.75510305815,..,19.7,12.6,23.1,..,..,..,..,398374021953.897,78936666,4670
1973,YR1973,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,27558,..
1973,YR1973,Greece,GRC,..,2502.81474512238,..,23.9,18.2,27.6,..,..,..,1.9,22347848101.2658,8929086,..
1973,YR1973,Greenland,GRL,..,2860.28057687397,..,..,..,..,..,..,..,..,140153748.266824,49000,2440
1973,YR1973,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,95100,..
1973,YR1973,Guyana,GUY,..,420.690975793632,..,54.9,34.1,73.2,..,..,..,..,307047619.047619,729865,430
1973,YR1973,"Hong Kong SAR, China",HKG,..,1893.18124189464,..,..,..,..,..,..,..,..,8030117555.62033,4241600,1750
1973,YR1973,Hungary,HUN,..,..,..,35.1,28,38.7,..,..,..,2.2,..,10432055,..
1973,YR1973,Iceland,ISL,..,5437.09117217454,..,11.4,8.4,14.2,..,..,..,1.6,1154386886.40258,212317,..
1973,YR1973,Ireland,IRL,..,2424.26904706558,..,17.9,12.1,21.1,..,..,..,..,7481173065.79201,3085950,2540
1973,YR1973,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,58325,..
1973,YR1973,Israel,ISR,..,..,..,23.3,..,27.2,..,..,..,3.304,..,3278000,..
1973,YR1973,Italy,ITA,..,3205.25204038444,..,24.5,18.6,27.6,..,..,..,..,175492055795.417,54751406,3250
1973,YR1973,Japan,JPN,..,3974.74609235004,..,11.2,7.4,14.8,..,..,..,1.1,432082723461.096,108707000,3660
1973,YR1973,"Korea, Rep.",KOR,..,406.898830134849,..,39.9,21.4,50.6,..,..,..,..,13876531432.0145,34103149,430
1973,YR1973,Kuwait,KWT,..,5573.05345652127,..,45.1,..,58.2,..,..,..,..,5408798851.99722,970527,..
1973,YR1973,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,2415819,..
1973,YR1973,Liechtenstein,LIE,..,7457.14188698321,..,..,..,..,..,..,..,..,165928864.127263,22251,6590
1973,YR1973,Lithuania,LTU,..,..,..,16.8,..,21.3,..,..,..,..,..,3244438,..
1973,YR1973,Luxembourg,LUX,..,7447.21301786664,..,15.8,10.4,18.7,..,..,..,1.2,2609875802.11136,350450,5200
1973,YR1973,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,247838,..
1973,YR1973,Malta,MLT,..,1143.62020309528,..,21.3,16.1,23.9,..,..,..,..,345602025.375393,302200,1260
1973,YR1973,Monaco,MCO,..,20857.0159795685,..,..,..,..,..,..,..,2.25,523552815.119127,25102,..
1973,YR1973,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,6990,..
1973,YR1973,Netherlands,NLD,..,5345.57544377587,..,11.3,8.5,14.1,..,..,..,1.4,71840909664.1968,13439322,4970
1973,YR1973,New Caledonia,NCL,..,4220.18210137169,..,..,..,..,..,..,..,..,542293400.026262,128500,4000
1973,YR1973,New Zealand,NZL,..,4323.19653458655,..,15.8,9.8,19.4,..,..,..,1.2,12802281897.8712,2961300,..
1973,YR1973,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,14094,..
1973,YR1973,Norway,NOR,..,5689.55591513365,..,11.6,8.3,14.3,..,..,..,1.6,22534123432.1493,3960612,5320
1973,YR1973,Oman,OMN,..,663.009540804572,..,129.5,48.1,192.2,..,..,..,..,483066762.401589,728597,340
1973,YR1973,Panama,PAN,..,1162.28388538668,..,44.7,28.8,57.5,..,..,..,..,1913793400,1646580,1090
1973,YR1973,Poland,POL,..,..,..,26.9,16.6,30.5,..,..,..,1.5,..,33357200,..
1973,YR1973,Portugal,PRT,..,1747.98904060266,..,43.1,20.9,52.4,..,..,..,1.1,15090564186.4268,8633100,1700
1973,YR1973,Puerto Rico,PRI,..,2432.41421904928,..,..,..,..,..,..,..,..,7002400000,2878786,2380
1973,YR1973,Qatar,QAT,..,4848.6303961394,..,42.3,..,54.1,..,..,..,..,793885649.281489,163734,..
1973,YR1973,Romania,ROU,..,..,..,37.3,..,44.9,..,..,..,1.242,..,20835681,..
1973,YR1973,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,19010,..
1973,YR1973,Saudi Arabia,SAU,..,2108.62541142309,..,103,..,149.1,..,..,..,..,14947535254.2287,7088758,1510
1973,YR1973,Seychelles,SYC,..,648.531924054998,..,46.7,..,60.6,..,..,..,..,36896278.223337,56892,630
1973,YR1973,Singapore,SGP,..,1685.45979632163,..,17.9,13.3,22.1,..,..,..,..,3696213333.33333,2193000,1600
1973,YR1973,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,7750,..
1973,YR1973,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,4641445,..
1973,YR1973,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,1766697,..
1973,YR1973,Spain,ESP,..,2247.55337693219,..,21.8,14,25.2,..,..,..,..,78639525985.1513,34988947,2090
1973,YR1973,St. Kitts and Nevis,KNA,..,546.90155003668,..,54.5,..,65.9,..,..,..,..,24196018.3767228,44242,..
1973,YR1973,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,6278,..
1973,YR1973,Sweden,SWE,..,7301.215425886,..,9.8,7.8,11.6,..,..,..,1.5,59404966684.2214,8136312,7050
1973,YR1973,Switzerland,CHE,..,..,..,12.8,8.8,15.7,..,..,..,1.7,..,6307347,..
1973,YR1973,Trinidad and Tobago,TTO,..,1274.92003855036,..,41.4,29.3,48.4,..,..,..,..,1308785739.53437,1026563,1150
1973,YR1973,Turks and Caicos Islands,TCA,..,..,..,38.3,..,49.2,..,..,..,..,..,6068,..
1973,YR1973,United Arab Emirates,ARE,..,..,..,54.6,..,72.8,..,..,..,..,..,441546,..
1973,YR1973,United Kingdom,GBR,..,3426.5201120184,..,16.6,11.5,19.4,..,..,..,1.1,192551676950.861,56194527,3920
1973,YR1973,United States,USA,..,6726.35895596695,..,17.5,12.9,20.6,..,..,..,..,1425376000000,211909000,7290
1973,YR1973,Uruguay,URY,..,1397.4413096869,..,47.9,27,54.1,..,..,..,..,3964296443.35254,2836825,1050
1973,YR1973,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,84121,..
1974,YR1974,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,29012,..
1974,YR1974,Andorra,AND,..,7174.44771790476,..,..,..,..,..,..,..,..,186557164.008677,26003,..
1974,YR1974,Antigua and Barbuda,ATG,..,..,..,17.9,13.5,23.5,..,..,..,..,..,64218,..
1974,YR1974,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,60028,..
1974,YR1974,Australia,AUS,..,6482.83108182526,..,15.3,11.1,18.4,..,..,..,..,88963890935.888,13723000,5950
1974,YR1974,Austria,AUT,..,4630.75719737956,..,21.6,16.5,25.2,..,..,..,1.4,35189299911.6608,7599038,4650
1974,YR1974,"Bahamas, The",BHS,..,3197.70234670092,..,26.6,21.6,31.6,..,..,..,..,632400000,197767,3590
1974,YR1974,Bahrain,BHR,..,..,..,40.5,24.4,51.4,..,..,..,..,..,270627,..
1974,YR1974,Barbados,BRB,..,1268.26672771372,..,33.2,24,38.6,..,..,..,..,311804643.275147,245851,..
1974,YR1974,Belgium,BEL,..,5733.79813933878,..,16.7,12.1,19.6,..,..,..,1.8,56033077879.0389,9772419,6000
1974,YR1974,Bermuda,BMU,..,5853.93258426966,..,..,..,..,..,..,..,..,312600000,53400,..
1974,YR1974,British Virgin Islands,VGB,..,..,..,33.4,..,38.1,..,..,..,..,..,10146,..
1974,YR1974,Brunei Darussalam,BRN,..,6957.18969905788,..,27.3,..,37.6,..,..,..,..,1073591771.22042,154314,..
1974,YR1974,Canada,CAN,..,7056.58202229076,..,15,10.1,17.9,..,..,..,1.6,160946304010.365,22807969,..
1974,YR1974,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,13118,..
1974,YR1974,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,125486,..
1974,YR1974,Chile,CHL,..,1547.79756245588,..,59.7,25.9,71.1,..,..,..,..,16209686087.6269,10472743,1650
1974,YR1974,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,4490660,..
1974,YR1974,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,148351,..
1974,YR1974,Cyprus,CYP,..,..,..,28,..,30.5,..,..,..,..,..,648585,..
1974,YR1974,Czechia,CZE,..,..,..,..,..,..,..,..,..,2,..,9988459,..
1974,YR1974,Denmark,DNK,..,6770.75002793981,..,10.9,8.3,13.1,..,..,..,..,34160444803.7147,5045297,6800
1974,YR1974,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,1418169,..
1974,YR1974,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,40189,..
1974,YR1974,Finland,FIN,..,5297.60781739462,..,10.7,8.3,13.1,..,..,..,..,24848821490.4679,4690574,5130
1974,YR1974,France,FRA,..,5345.89603453613,..,12.7,8.2,15.4,..,..,..,1.4,285552373158.756,53415250,5810
1974,YR1974,French Polynesia,PYF,..,4103.02879177332,..,..,..,..,..,..,..,..,555340843.937727,135349,4300
1974,YR1974,Germany,DEU,..,5639.07762129679,..,18.8,11.5,22,..,..,..,..,445303484241.554,78967433,5800
1974,YR1974,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,27779,..
1974,YR1974,Greece,GRC,..,2828.74855899504,..,23.7,17.6,27.3,..,..,..,2,25351306818.1818,8962022,..
1974,YR1974,Greenland,GRL,..,3432.70603347597,..,..,..,..,..,..,..,..,169918948.657061,49500,3130
1974,YR1974,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,97329,..
1974,YR1974,Guyana,GUY,..,588.252619224517,..,54.8,33.9,73,..,..,..,..,433954545.454545,737701,540
1974,YR1974,"Hong Kong SAR, China",HKG,..,2144.61481677135,..,..,..,..,..,..,..,..,9388694744.86163,4377800,2150
1974,YR1974,Hungary,HUN,..,..,..,34.4,27.3,37.9,..,..,..,2.2,..,10478720,..
1974,YR1974,Iceland,ISL,..,7040.43664605732,..,10.9,7.9,13.5,..,..,..,1.7,1515165330.16135,215209,..
1974,YR1974,Ireland,IRL,..,2516.92768605196,..,17.5,11.9,20.6,..,..,..,..,7896860614.98803,3137500,2990
1974,YR1974,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,59179,..
1974,YR1974,Israel,ISR,..,..,..,22.7,..,26.5,..,..,..,..,..,3377000,..
1974,YR1974,Italy,ITA,..,3621.14582247876,..,22.5,17.2,25.3,..,..,..,..,199564489431.378,55110868,3930
1974,YR1974,Japan,JPN,..,4353.82435517363,..,10.6,7,14,..,..,..,1.1,479625998614.637,110162000,4490
1974,YR1974,"Korea, Rep.",KOR,..,563.355957816833,..,38.1,20.8,48.1,..,..,..,..,19544094741.2663,34692266,550
1974,YR1974,Kuwait,KWT,..,12622.8665167569,..,42.7,..,54.6,..,..,..,..,13006929853.3958,1030426,..
1974,YR1974,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,2437186,..
1974,YR1974,Liechtenstein,LIE,..,8568.79869896686,..,..,..,..,..,..,..,..,193980464.947212,22638,8340
1974,YR1974,Lithuania,LTU,..,..,..,17.5,..,22.3,..,..,..,..,..,3273894,..
1974,YR1974,Luxembourg,LUX,..,8966.72895879047,..,14.9,9.8,17.7,..,..,..,1.2,3183637116.81856,355050,6850
1974,YR1974,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,247280,..
1974,YR1974,Malta,MLT,..,1245.36122490143,..,20.1,15.1,22.6,..,..,..,..,376094108.475331,301996,1560
1974,YR1974,Monaco,MCO,..,22323.6351319935,..,..,..,..,..,..,..,2.375,563939670.704419,25262,..
1974,YR1974,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,7096,..
1974,YR1974,Netherlands,NLD,..,6440.97842006268,..,10.9,8.1,13.6,..,..,..,1.5,87243413394.5405,13545056,6240
1974,YR1974,New Caledonia,NCL,..,4865.67541777948,..,..,..,..,..,..,..,..,637403479.729112,131000,5280
1974,YR1974,New Zealand,NZL,..,4610.49176818411,..,15.4,9.4,18.9,..,..,..,..,13940743959.4583,3023700,..
1974,YR1974,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,14905,..
1974,YR1974,Norway,NOR,..,6811.5170912427,..,11,7.8,13.6,..,..,..,1.7,27145652980.0117,3985258,6750
1974,YR1974,Oman,OMN,..,2180.95948626467,..,121.9,46.3,180.1,..,..,..,..,1645917781.25628,754676,780
1974,YR1974,Panama,PAN,..,1294.33883251433,..,42.8,27.8,54.9,..,..,..,..,2188307600,1690676,1230
1974,YR1974,Poland,POL,..,..,..,25.5,16.2,29,..,..,..,1.6,..,33678899,..
1974,YR1974,Portugal,PRT,..,2000.41824574682,..,39.5,21.2,47.9,..,..,..,1.2,17512391475.9274,8754365,2070
1974,YR1974,Puerto Rico,PRI,..,2614.50094053038,..,..,..,..,..,..,..,..,7684800000,2939299,2590
1974,YR1974,Qatar,QAT,..,13393.2884625636,..,40,..,50.7,..,..,..,..,2401403228.0492,179299,..
1974,YR1974,Romania,ROU,..,..,..,36.3,..,44,..,..,..,..,..,21029429,..
1974,YR1974,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,19439,..
1974,YR1974,Saudi Arabia,SAU,..,6068.40856707696,..,97,..,139.6,..,..,..,..,45412971922.1718,7483506,2980
1974,YR1974,Seychelles,SYC,..,744.50694190617,..,43.4,..,55.7,..,..,..,..,43134498.6932177,57937,770
1974,YR1974,Singapore,SGP,..,2341.70551423633,..,15.9,11.9,19.6,..,..,..,..,5221534955.64418,2229800,2090
1974,YR1974,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,8312,..
