Time,Time Code,Country Name,Country Code,CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],GDP per capita (current US$) [NY.GDP.PCAP.CD],"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) [EN.ATM.PM25.MC.M3]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Mortality rate, neonatal (per 1,000 live births) [SH.DYN.NMRT]","Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Physicians (per 1,000 people) [SH.MED.PHYS.ZS]",GDP (current US$) [NY.GDP.MKTP.CD],"Population, total [SP.POP.TOTL]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]"
1981,YR1981,Turkiye,TUR,..,1579.30906892832,..,85.7,43.1,121.7,..,..,..,..,71040286283.5183,44981877,1860
1981,YR1981,Turkmenistan,TKM,..,..,..,89.1,..,114.3,..,..,..,..,..,2932934,..
1981,YR1981,Tuvalu,TUV,..,..,..,47.1,..,61.1,..,..,..,..,..,7874,..
1981,YR1981,West Bank and Gaza,PSE,..,..,..,56,..,74.8,..,..,..,..,..,..,..
1982,YR1982,Albania,ALB,..,..,..,57,18.4,69,..,..,..,..,..,2784278,..
1982,YR1982,Argentina,ARG,..,2914.91825147004,..,31.8,16.1,36.5,..,..,..,..,84307486836.724,28922762,2660
1982,YR1982,Armenia,ARM,..,..,..,56.1,24.9,67.8,..,..,..,..,..,3202011,..
1982,YR1982,Azerbaijan,AZE,..,..,..,86.1,..,110,..,..,..,..,..,6357550,..
1982,YR1982,Belarus,BLR,..,..,..,15.8,..,19.4,..,..,..,..,..,9776000,..
1982,YR1982,Belize,BLZ,..,1195.50897246882,..,46.2,25.1,59.7,..,..,..,..,182206326.985,152409,1280
1982,YR1982,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,1.17,..,4274013,..
1982,YR1982,Botswana,BWA,..,992.118212865661,..,50.1,29.9,65.7,..,..,..,..,1014945860.82549,1023009,1220
1982,YR1982,Brazil,BRA,..,2118.56410810781,..,70.6,33.2,87.8,..,..,..,..,271314113768.417,128065095,2040
1982,YR1982,Bulgaria,BGR,..,2169.00401089683,..,18.1,9.7,22.2,..,..,..,2.588,19342000000,8917457,2360
1982,YR1982,China,CHN,..,203.334919503464,..,43.7,..,57.7,..,..,..,1.3,205089699858.779,1008630000,220
1982,YR1982,Colombia,COL,..,1421.92168833937,..,40.5,22.1,51.5,..,..,..,..,38968039721.748,27405194,1370
1982,YR1982,Costa Rica,CRI,..,1021.89274569249,..,19.1,11.2,22.9,..,..,..,..,2606623577.8575,2550780,1010
1982,YR1982,Cuba,CUB,..,2114.62071626848,..,15.9,11.8,20,..,..,..,..,20953510235.2941,9908874,2350
1982,YR1982,Dominica,DMA,..,1232.72074280102,..,16.2,12.3,21.8,..,..,..,..,89527576.6666667,72626,1250
1982,YR1982,Dominican Republic,DOM,..,1374.4686404171,..,59.7,30.9,80.7,..,..,..,..,8267400008.2674,6014979,1250
1982,YR1982,Ecuador,ECU,..,2324.82995833234,..,60.7,31.5,82.3,..,..,..,..,19929853574.6095,8572607,2350
1982,YR1982,El Salvador,SLV,..,738.969574147634,..,68.9,..,95.1,..,..,..,..,3399189100,4599904,720
1982,YR1982,Equatorial Guinea,GNQ,..,140.287918684868,..,134.6,..,200.3,..,..,..,..,44294647.733479,315741,110
1982,YR1982,Fiji,FJI,..,1763.83837226913,..,32.7,..,40.4,..,..,..,0.494,1194060371.35992,676967,1780
1982,YR1982,Gabon,GAB,..,4582.16385119929,..,71.2,33.2,111.9,..,..,..,..,3618007844.44919,789585,4680
1982,YR1982,Georgia,GEO,..,..,..,46.6,25.7,55.1,..,..,..,4.319,..,4542800,..
1982,YR1982,Grenada,GRD,..,1299.39285640293,..,26.2,..,34.2,..,..,..,..,125435590,96534,1260
1982,YR1982,Guatemala,GTM,..,1200.2492350207,..,88.8,36.4,134.6,..,..,..,..,8716999708.717,7262658,1170
1982,YR1982,Indonesia,IDN,..,580.810595600588,..,80.5,36.4,113.4,..,..,..,..,90158449307.26,155228658,560
1982,YR1982,Iraq,IRQ,..,2929.44877647527,..,51.3,..,67.5,..,..,..,..,42382333333.3333,14467682,3010
1982,YR1982,Jamaica,JAM,..,1497.31193394623,..,29.5,21,36,..,..,..,..,3293496313.77974,2199606,1370
1982,YR1982,Kazakhstan,KAZ,..,..,..,55,24.1,66.3,..,..,..,..,..,14634179,..
1982,YR1982,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,1582000,..
1982,YR1982,Libya,LBY,..,..,..,52.4,26.7,64,..,..,..,1.562,..,3265457,..
1982,YR1982,Malaysia,MYS,..,1925.46811523292,..,22.2,11,26.3,..,..,..,..,26804497470.7328,13921029,1930
1982,YR1982,Maldives,MDV,..,274.52738273132,..,93.6,..,134.2,..,..,..,0.065,47911342.4164181,174523,..
1982,YR1982,Marshall Islands,MHL,..,1010.09575052793,..,47.2,..,61.3,..,..,..,..,34918000,34569,..
1982,YR1982,Mauritius,MUS,..,1086.53002842111,..,28.3,18.4,34.5,..,..,..,..,1078403870.33855,992521,1190
1982,YR1982,Mexico,MEX,..,2612.68042038032,..,49.9,28,65.4,..,..,..,..,184603593511.161,70656783,3030
1982,YR1982,Moldova,MDA,..,..,..,37.2,21.7,46.7,..,..,..,3.007,..,2765889,..
1982,YR1982,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,587001,..
1982,YR1982,Namibia,NAM,..,2107.07949512221,..,63.1,32.3,97.5,..,..,..,..,2118710573.93528,1005520,2180
1982,YR1982,North Macedonia,MKD,..,..,..,50.3,20.6,55.4,..,..,..,..,..,1958275,..
1982,YR1982,Palau,PLW,..,..,..,..,..,42.4,..,..,..,..,..,12666,..
1982,YR1982,Paraguay,PRY,..,1666.65080758485,..,47,25.4,61.1,..,..,..,..,5419411764.70588,3251678,..
1982,YR1982,Peru,PER,..,1186.13771514019,..,79.3,35.8,119.4,..,..,..,0.846,21794535621.216,18374372,1140
1982,YR1982,Russian Federation,RUS,..,..,..,21.2,..,26.6,..,..,..,..,..,140823000,..
1982,YR1982,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,7440000,..
1982,YR1982,South Africa,ZAF,..,2769.09663792252,..,63,25.6,85.8,..,..,..,..,85904070614.9305,31022417,2940
1982,YR1982,St. Lucia,LCA,..,1452.78962021438,..,23,15.5,29.3,..,..,..,..,183333333.333333,126194,1470
1982,YR1982,St. Vincent and the Grenadines,VCT,..,1043.91142229645,..,34.1,17.8,43.3,..,..,..,..,113759203.333333,108974,970
1982,YR1982,Suriname,SUR,..,2425.20302792562,..,..,..,..,..,..,..,..,915000000,377288,2400
1982,YR1982,Thailand,THA,..,767.075713440386,..,43.2,28.3,55.4,..,..,..,..,36589772336.849,47700340,790
1982,YR1982,Tonga,TON,..,640.333444110785,..,23.3,..,27.8,..,..,..,0.6,62068161.0711025,96931,..
1982,YR1982,Turkiye,TUR,..,1404.70467409067,..,81.9,41.8,115.7,..,..,..,..,64546167132.1244,45949991,1570
1982,YR1982,Turkmenistan,TKM,..,..,..,85.8,..,109.6,..,..,..,..,..,3005972,..
1982,YR1982,Tuvalu,TUV,..,..,..,45.8,..,59.3,..,..,..,..,..,7993,..
1982,YR1982,West Bank and Gaza,PSE,..,..,..,53.2,..,70.5,..,..,..,..,..,..,..
1983,YR1983,Albania,ALB,..,..,..,53.1,17.1,63.7,..,..,..,1.415,..,2843960,..
1983,YR1983,Argentina,ARG,..,3539.45678157511,..,29.8,15.5,34.1,..,..,..,..,103979106777.911,29377137,2860
1983,YR1983,Armenia,ARM,..,..,..,54.1,24.5,65.1,..,..,..,..,..,3238291,..
1983,YR1983,Azerbaijan,AZE,..,..,..,84.2,30.6,107.2,..,..,..,..,..,6459800,..
1983,YR1983,Belarus,BLR,..,..,..,15.2,..,18.7,..,..,..,..,..,9843000,..
1983,YR1983,Belize,BLZ,..,1231.01245060973,..,44.4,24.2,57.1,..,..,..,..,192103185.955,156053,1150
1983,YR1983,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,1.207,..,4312521,..
1983,YR1983,Botswana,BWA,..,1105.13037462392,..,48,29.5,62.4,..,..,..,0.144,1172230575.57996,1060717,1100
1983,YR1983,Brazil,BRA,..,1448.00973115761,..,67.9,32.2,84,..,..,..,..,189656506321.431,130977370,1750
1983,YR1983,Bulgaria,BGR,..,1852.81343442802,..,17.4,9.3,21.5,..,..,..,2.688,16563666666.6667,8939738,2090
1983,YR1983,China,CHN,..,225.431928890812,..,42.7,..,56,..,..,..,1.32,230686747153.257,1023310000,220
1983,YR1983,Colombia,COL,..,1381.12004825276,..,38.5,21.5,48.5,..,..,..,..,38729822781.5997,28042329,1310
1983,YR1983,Costa Rica,CRI,..,1199.89866906261,..,19.6,11.2,22.7,..,..,..,..,3146772656.3741,2622532,930
1983,YR1983,Cuba,CUB,..,2223.92089092318,..,15.1,10.5,19,..,..,..,..,22204940512.2235,9984591,2180
1983,YR1983,Dominica,DMA,..,1365.24915913437,..,15.5,11.9,20.7,..,..,..,..,98665191.4814815,72269,1260
1983,YR1983,Dominican Republic,DOM,..,1499.96429426158,..,57.8,29.8,77.8,..,..,..,..,9220600009.2206,6147213,1250
1983,YR1983,Ecuador,ECU,..,1950.06035379929,..,57.9,30.1,77.9,..,..,..,..,17152483214.3536,8795873,2070
1983,YR1983,El Salvador,SLV,..,747.673146142168,..,65.6,..,89.9,..,..,..,..,3506347800,4689680,690
1983,YR1983,Equatorial Guinea,GNQ,..,131.976982359418,..,132.2,..,196.5,..,..,..,..,44442456.94764,336744,120
1983,YR1983,Fiji,FJI,..,1619.22744761378,..,31.4,..,38.5,..,..,..,..,1123084823.07278,693593,1570
1983,YR1983,Gabon,GAB,..,4181.0924590103,..,69.3,32.8,108.6,..,..,..,0.433,3391275731.31834,811098,4120
1983,YR1983,Georgia,GEO,..,..,..,45.2,25.3,53.3,..,..,..,4.333,..,4582900,..
1983,YR1983,Grenada,GRD,..,1342.50946985773,..,25,..,32.4,..,..,..,..,131803552.222222,98177,1250
1983,YR1983,Guatemala,GTM,..,1212.71655988508,..,77.5,34.9,108.7,..,..,..,..,9050000409.05,7462585,1110
1983,YR1983,Indonesia,IDN,..,510.434986639216,..,78.2,35.3,109.8,..,..,..,0.106,81052283404.2179,158790611,530
1983,YR1983,Iraq,IRQ,..,2731.72448130334,..,49.8,29.9,65.2,..,..,..,..,40712903225.8064,14903737,2330
1983,YR1983,Jamaica,JAM,..,1620.96494095419,..,28.7,20.8,34.8,..,..,..,..,3619261342.79358,2232782,1420
1983,YR1983,Kazakhstan,KAZ,..,..,..,53.3,23.8,64,..,..,..,..,..,14885966,..
1983,YR1983,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,1614000,..
1983,YR1983,Libya,LBY,..,..,..,50.1,25.9,60.8,..,..,..,1.44,..,3423592,..
1983,YR1983,Malaysia,MYS,..,2123.25859732126,..,20.9,10.4,24.7,..,..,..,..,30347442121.8264,14292862,1870
1983,YR1983,Maldives,MDV,..,322.460743297584,..,89,..,126.9,..,..,..,..,57829787.2422454,179339,..
1983,YR1983,Marshall Islands,MHL,..,1160.50034746352,..,46.2,..,59.8,..,..,..,..,41749000,35975,..
1983,YR1983,Mauritius,MUS,..,1088.43640135835,..,25.3,17,30.7,..,..,..,..,1090276947.31304,1001691,1070
1983,YR1983,Mexico,MEX,..,2166.57700637053,..,48,27.3,62.5,..,..,..,..,156167542258.06,72080310,2410
1983,YR1983,Moldova,MDA,..,..,..,35.8,21.3,44.7,..,..,..,3.089,..,2792407,..
1983,YR1983,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,594506,..
1983,YR1983,Namibia,NAM,..,2223.82542391576,..,61.5,31.9,94.6,..,..,..,..,2297400688.06602,1033085,2010
1983,YR1983,North Macedonia,MKD,..,..,..,47.6,20,52.5,..,..,..,..,..,1974441,..
1983,YR1983,Palau,PLW,..,..,..,..,..,41,..,..,..,..,..,12973,..
1983,YR1983,Paraguay,PRY,..,1696.91306555737,..,45.7,25,59,..,..,..,..,5673248726.16438,3343276,..
1983,YR1983,Peru,PER,..,921.301703236973,..,77,35.1,115.2,..,..,..,0.902,17345260564.4824,18826906,920
1983,YR1983,Russian Federation,RUS,..,..,..,20.9,..,26.1,..,..,..,..,..,141668000,..
1983,YR1983,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,7468000,..
1983,YR1983,South Africa,ZAF,..,3019.09868513373,..,60.4,25,81.9,..,..,..,..,96204110963.155,31865176,2700
1983,YR1983,St. Lucia,LCA,..,1534.07845715538,..,22,15,28,..,..,..,..,197037037.037037,128440,1440
1983,YR1983,St. Vincent and the Grenadines,VCT,..,1114.61425212091,..,31,16.9,39.1,..,..,..,..,122255349.62963,109684,1020
1983,YR1983,Suriname,SUR,..,2328.62161941335,..,48.1,..,57,..,..,..,..,883500000,379409,2210
1983,YR1983,Thailand,THA,..,822.731322623301,..,41.5,27.1,52.9,..,..,..,..,40042798315.2734,48670565,790
1983,YR1983,Tonga,TON,..,627.586475329848,..,22.7,..,27.1,..,..,..,..,60863963.963964,96981,660
1983,YR1983,Turkiye,TUR,..,1311.56594017726,..,78.2,40.5,109.8,..,..,..,..,61678257318.3004,47026425,1400
1983,YR1983,Turkmenistan,TKM,..,..,..,82.6,..,105,..,..,..,..,..,3082202,..
1983,YR1983,Tuvalu,TUV,..,..,..,44.8,..,57.7,..,..,..,..,..,8099,..
1983,YR1983,West Bank and Gaza,PSE,..,..,..,50.5,..,66.4,..,..,..,..,..,..,..
1984,YR1984,Albania,ALB,..,639.484735848211,..,49.5,16,58.9,..,..,..,1.407,1857338011.85488,2904429,..
1984,YR1984,Argentina,ARG,..,3919.08956980375,..,28.2,16.1,32.1,..,..,..,2.683,116915052107.031,29832197,3210
1984,YR1984,Armenia,ARM,..,..,..,52.2,24.3,62.6,..,..,..,..,..,3272102,..
1984,YR1984,Azerbaijan,AZE,..,..,..,82.4,30,104.7,..,..,..,..,..,6567850,..
1984,YR1984,Belarus,BLR,..,..,..,14.7,..,18.1,..,..,..,..,..,9910000,..
1984,YR1984,Belize,BLZ,..,1342.22769091103,..,42.6,23.4,54.5,..,..,..,0.272,214381949.02,159721,1170
1984,YR1984,Bosnia and Herzegovina,BIH,..,..,..,26.1,..,29.4,..,..,..,1.28,..,4349597,..
1984,YR1984,Botswana,BWA,..,1128.87164794869,..,45.8,28.8,59.3,..,..,..,..,1240821849.27576,1099170,1020
1984,YR1984,Brazil,BRA,..,1406.68979969815,..,65.3,31.2,80.4,..,..,..,0.927,188339974086.58,133888775,1660
1984,YR1984,Bulgaria,BGR,..,1963.57267618274,..,16.7,8.9,20.7,..,..,..,2.759,17594944444.4444,8960679,2010
1984,YR1984,China,CHN,..,250.713969046988,..,42.1,..,54.8,..,..,..,1.33,259946510957.143,1036825000,250
1984,YR1984,Colombia,COL,..,1333.37091115403,..,36.6,20.8,45.9,..,..,..,..,38253120737.9671,28689032,1310
1984,YR1984,Costa Rica,CRI,..,1357.64328642459,..,19.8,11.1,22.5,..,..,..,0.99,3660477828.85798,2696200,1100
1984,YR1984,Cuba,CUB,..,2388.28577470352,..,14.4,9.6,18.1,..,..,..,1.886,24039383608.4235,10065539,2300
1984,YR1984,Dominica,DMA,..,1517.41924406056,..,14.9,11.5,19.7,..,..,..,0.339,109157070.740741,71936,1370
1984,YR1984,Dominican Republic,DOM,..,1845.56002333467,..,56,28.8,75,..,..,..,0.564,11594000004.8308,6282104,1310
1984,YR1984,Ecuador,ECU,..,1874.38263829255,..,55.2,28.6,73.6,..,..,..,..,16912515183.2783,9022979,1860
1984,YR1984,El Salvador,SLV,..,765.687100486197,..,62.3,..,84.8,..,..,..,0.352,3661683400,4782219,710
1984,YR1984,Equatorial Guinea,GNQ,..,140.563176599027,..,129.6,..,192.4,..,..,..,..,50320914.4065688,357995,120
1984,YR1984,Fiji,FJI,..,1657.84646405083,..,30.1,..,36.9,..,..,..,..,1178001041.34242,710561,1640
1984,YR1984,Gabon,GAB,..,4273.31283407429,..,67.6,32.4,105.5,..,..,..,..,3561451562.23569,833417,4160
1984,YR1984,Georgia,GEO,..,..,..,44,24.9,51.8,..,..,..,4.471,..,4622200,..
1984,YR1984,Grenada,GRD,..,1460.91379811621,..,23.8,..,30.7,..,..,..,0.49,145533310.740741,99618,1320
1984,YR1984,Guatemala,GTM,..,1234.70264122656,..,74.7,33.8,104.4,..,..,..,0.47,9470000103.94584,7669863,1130
1984,YR1984,Indonesia,IDN,..,522.717146698244,..,75.9,34.4,106.1,..,..,..,..,84853699994.5677,162331962,520
1984,YR1984,Iraq,IRQ,..,3052.49979949149,..,48.4,29.3,63.1,..,..,..,..,46938387096.7742,15377032,2510
1984,YR1984,Jamaica,JAM,..,1048.35020143171,..,27.8,20.6,33.7,..,..,..,0.489,2373564449.31052,2264095,1150
1984,YR1984,Kazakhstan,KAZ,..,..,..,51.6,23.6,61.8,..,..,..,..,..,15147590,..
1984,YR1984,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,1647000,..
1984,YR1984,Libya,LBY,..,..,..,47.9,25.2,57.7,..,..,..,..,..,3564547,..
1984,YR1984,Malaysia,MYS,..,2311.17070580451,..,19.6,9.9,23.1,..,..,..,..,33942902256.9454,14686454,2020
1984,YR1984,Maldives,MDV,..,593.875664933524,..,84.7,..,120,..,..,..,..,109503546.105763,184388,..
1984,YR1984,Marshall Islands,MHL,..,1205.86585463579,..,45.1,..,58.1,..,..,..,..,45144000,37437,..
1984,YR1984,Mauritius,MUS,..,1027.99149199051,..,23.8,16.4,28.6,..,..,..,..,1040554576.01413,1012221,1030
1984,YR1984,Mexico,MEX,..,2506.89997121301,..,46.1,26.5,59.7,..,..,..,..,184231211497.054,73489654,2220
1984,YR1984,Moldova,MDA,..,..,..,34.2,20.8,42.5,..,..,..,3.193,..,2819728,..
1984,YR1984,Montenegro,MNE,..,..,..,24.9,..,27.3,..,..,..,..,..,600884,..
1984,YR1984,Namibia,NAM,..,1837.35269640709,..,59.5,31.5,91.2,..,..,..,..,1951259376.82085,1061995,1830
1984,YR1984,North Macedonia,MKD,..,..,..,45.9,19.8,50.6,..,..,..,..,..,1988682,..
1984,YR1984,Palau,PLW,..,..,..,..,..,39.8,..,..,..,..,..,13299,..
1984,YR1984,Paraguay,PRY,..,1309.65801343961,..,44.2,24.6,56.9,..,..,..,0.701,4502462807.13993,3437892,..
1984,YR1984,Peru,PER,..,912.616584609471,..,74.3,34.3,110.4,..,..,..,0.908,17600400384.5073,19285646,890
1984,YR1984,Russian Federation,RUS,..,..,..,20.4,..,25.6,..,..,..,..,..,142745000,..
1984,YR1984,Serbia,SRB,..,..,..,34.9,..,40.6,..,..,..,..,..,7489000,..
1984,YR1984,South Africa,ZAF,..,2590.01460214705,..,58.1,24.4,78.2,..,..,..,..,84870134616.1773,32768207,2640
1984,YR1984,St. Lucia,LCA,..,1925.21708311182,..,21.2,14.5,26.8,..,..,..,0.285,251481481.481481,130625,1580
1984,YR1984,St. Vincent and the Grenadines,VCT,..,1223.83949621385,..,28.2,16.1,35.4,..,..,..,0.266,135024987.777778,110329,1130
1984,YR1984,Suriname,SUR,..,2258.13280643568,..,46.6,..,55.1,..,..,..,0.791,864000000,382617,2230
1984,YR1984,Thailand,THA,..,842.071029976683,..,39.8,26,50.4,..,..,..,0.16,41797647303.3483,49636724,820
1984,YR1984,Tonga,TON,..,662.203979937185,..,22.2,..,26.4,..,..,..,..,64248354.5414656,97022,660
1984,YR1984,Turkiye,TUR,..,1247.02347330821,..,74.6,39.2,104.1,..,..,..,..,59990263932.8983,48106764,1310
1984,YR1984,Turkmenistan,TKM,..,..,..,79.4,..,100.2,..,..,..,..,..,3162165,..
1984,YR1984,Tuvalu,TUV,..,..,..,43.9,..,56.4,..,..,..,..,..,8197,..
1984,YR1984,West Bank and Gaza,PSE,..,..,..,48,..,62.5,..,..,..,..,..,..,..
1985,YR1985,Albania,ALB,..,639.865909445734,..,46.3,15.1,54.8,..,..,..,1.406,1897050133.42015,2964762,..
1985,YR1985,Argentina,ARG,..,2910.50832869461,..,27,16.9,30.6,..,..,..,2.705,88150891728.1064,30287112,3080
1985,YR1985,Armenia,ARM,..,..,..,50.4,24.1,60.1,..,..,..,..,..,3300896,..
1985,YR1985,Azerbaijan,AZE,..,..,..,80.7,29.4,102.2,..,..,..,3.799,..,6670150,..
1985,YR1985,Belarus,BLR,..,..,..,14.2,..,17.6,..,..,..,..,..,9975000,..
1985,YR1985,Belize,BLZ,..,1301.082641921,..,40.7,22.6,51.8,..,..,..,..,212643742.665,163436,1210
1985,YR1985,Bosnia and Herzegovina,BIH,..,..,..,24,15.5,27,..,..,..,1.362,..,4383306,..
1985,YR1985,Botswana,BWA,..,978.993257399692,..,43.7,27.7,56.1,..,..,..,..,1114783538.17406,1138704,1010
1985,YR1985,Brazil,BRA,..,1541.7088902223,..,62.9,30.3,77.1,..,..,..,1.467,210879844638.877,136783180,1530
1985,YR1985,Bulgaria,BGR,..,1914.55064658793,..,15.8,8.4,19.8,..,..,..,2.865,17155421052.6316,8960547,1950
1985,YR1985,China,CHN,..,294.45884850496,..,41.8,..,54.1,..,..,..,..,309488028132.653,1051040000,290
1985,YR1985,Colombia,COL,..,1189.86940459785,..,35,20.3,43.6,..,..,..,..,34894419525.2817,29326260,1240
1985,YR1985,Costa Rica,CRI,..,1414.1281916432,..,19.5,10.8,22,..,..,..,..,3919203960.39604,2771463,1220
1985,YR1985,Cuba,CUB,..,2258.38914227803,..,13.7,9.1,17.2,..,..,..,..,22920490774.102,10149044,2300
1985,YR1985,Dominica,DMA,..,1668.97498411871,..,14.4,11.2,18.9,..,..,..,..,119491932.962963,71596,1520
1985,YR1985,Dominican Republic,DOM,..,786.029638047525,..,54.3,27.9,72.2,..,..,..,..,5044579439.00213,6417798,1100
1985,YR1985,Ecuador,ECU,..,1853.09253060359,..,52.6,27.2,69.5,..,..,..,..,17149094589.9827,9254311,1780
1985,YR1985,El Salvador,SLV,..,779.281928543907,..,59.2,25.9,79.9,..,..,..,..,3800368600,4876757,730
1985,YR1985,Equatorial Guinea,GNQ,..,164.170236734395,..,127.3,..,188.7,..,..,..,..,62118570.0053235,378379,140
1985,YR1985,Fiji,FJI,..,1568.70097436367,..,29,..,35.3,..,..,..,..,1141168779.51157,727461,1550
1985,YR1985,Gabon,GAB,..,3899.57379066074,..,66,32.1,102.6,..,..,..,0.518,3339914759.37269,856482,3730
1985,YR1985,Georgia,GEO,..,..,..,43.1,24.6,50.6,..,..,..,4.611,..,4662900,..
1985,YR1985,Grenada,GRD,..,1667.67872241077,..,22.6,..,29,..,..,..,..,167728455.185185,100576,1490
1985,YR1985,Guatemala,GTM,..,1233.08094396302,..,72,32.7,100.1,..,..,..,..,9721652086.95652,7884034,1160
1985,YR1985,Indonesia,IDN,..,514.437643513485,..,73.5,33.5,102.5,..,..,..,..,85289488375.4688,165791694,500
1985,YR1985,Iraq,IRQ,..,3073.86085605471,..,47.1,28.7,61.2,..,..,..,..,48425161290.3226,15753856,2730
1985,YR1985,Jamaica,JAM,..,916.322601772826,..,27,20.3,32.6,..,..,..,..,2100238892.94137,2292030,940
1985,YR1985,Kazakhstan,KAZ,..,..,..,50,23.3,59.6,..,..,..,..,..,15413315,..
1985,YR1985,Kosovo,XKX,..,..,..,121,..,147.6,..,..,..,..,..,1682000,..
1985,YR1985,Libya,LBY,..,..,..,45.8,24.4,54.8,..,..,..,..,..,3684313,..
1985,YR1985,Malaysia,MYS,..,2065.08861228219,..,18.5,9.4,21.7,..,..,..,0.315,31199637541.3219,15108135,1980
1985,YR1985,Maldives,MDV,..,668.07833661613,..,80.5,..,113.4,..,..,..,..,127190757.959989,190383,..
1985,YR1985,Marshall Islands,MHL,..,1126.19988706945,..,43.9,..,56.4,..,..,..,..,43879000,38962,..
1985,YR1985,Mauritius,MUS,..,1054.47597304849,..,24.1,16.8,28.7,..,..,..,0.529,1076122255.82323,1020528,1060
1985,YR1985,Mexico,MEX,..,2607.66869501463,..,44.4,25.9,57.1,..,..,..,..,195241386179.148,74872006,2300
1985,YR1985,Moldova,MDA,..,..,..,32.7,20.3,40.4,..,..,..,3.297,..,2847050,..
1985,YR1985,Montenegro,MNE,..,..,..,22.6,..,24.8,..,..,..,..,..,605398,..
1985,YR1985,Namibia,NAM,..,1470.97884391515,..,57.4,30.8,87.5,..,..,..,..,1608237350.81972,1093311,1450
1985,YR1985,North Macedonia,MKD,..,..,..,45.3,19.9,50,..,..,..,..,..,2001504,..
1985,YR1985,Palau,PLW,..,..,..,30.7,..,38.7,..,..,..,..,..,13644,..
1985,YR1985,Paraguay,PRY,..,928.426274250838,..,42.8,24.2,54.9,..,..,..,0.675,3282449235.76129,3535498,..
1985,YR1985,Peru,PER,..,763.611418637779,..,71.2,33.4,105.1,..,..,..,0.929,15078736875.387,19746610,810
1985,YR1985,Russian Federation,RUS,..,..,..,20,..,24.9,..,..,..,3.871,..,143858000,..
1985,YR1985,Serbia,SRB,..,..,..,33.7,..,39.2,..,..,..,..,..,7504000,..
1985,YR1985,South Africa,ZAF,..,1909.73972251918,..,55.9,23.8,74.8,..,..,..,..,64459376103.5598,33752964,2270
1985,YR1985,St. Lucia,LCA,..,2142.69153862829,..,20.5,14,25.7,..,..,..,..,284444444.444444,132751,1840
1985,YR1985,St. Vincent and the Grenadines,VCT,..,1313.1995129676,..,25.9,15.2,32.3,..,..,..,..,145641705.185185,110906,1250
1985,YR1985,Suriname,SUR,..,2254.81763871778,..,45.2,..,53.3,..,..,..,..,873000000,387171,2260
1985,YR1985,Thailand,THA,..,768.865647398602,..,38.1,25,48,..,..,..,..,38900711298.1934,50594940,820
1985,YR1985,Tonga,TON,..,618.810605476042,..,21.8,..,25.8,..,..,..,..,60058663.3144773,97055,690
1985,YR1985,Turkiye,TUR,..,1367.23980433829,..,71,37.9,98.5,..,..,..,..,67234937530.7236,49175673,1310
1985,YR1985,Turkmenistan,TKM,..,..,..,76.1,..,95.6,..,..,..,3.304,..,3246887,..
1985,YR1985,Tuvalu,TUV,..,..,..,43.2,..,55.3,..,..,..,..,..,8329,..
1985,YR1985,West Bank and Gaza,PSE,..,..,..,45.7,..,59,..,..,..,..,..,..,..
1986,YR1986,Albania,ALB,..,693.873474633887,..,43.5,14.5,51.1,..,..,..,..,2097326250,3022635,700
1986,YR1986,Argentina,ARG,..,3443.19143142482,..,26.1,17.1,29.6,..,..,..,2.984,105872372613.857,30748326,3380
1986,YR1986,Armenia,ARM,..,..,..,48.6,23.8,57.7,..,..,..,..,..,3327182,..
1986,YR1986,Azerbaijan,AZE,..,..,..,79.3,28.9,100.1,..,..,..,3.877,..,6770300,..
1986,YR1986,Belarus,BLR,..,..,..,13.7,..,17,..,..,..,..,..,10043000,..
1986,YR1986,Belize,BLZ,..,1385.47123071816,..,38.9,21.7,49.1,..,..,..,0.451,231638320.535,167191,1370
1986,YR1986,Bosnia and Herzegovina,BIH,..,..,..,22.1,14.1,24.9,..,..,..,1.419,..,4413374,..
1986,YR1986,Botswana,BWA,..,1180.90878807182,..,41.4,26.4,52.9,..,..,..,..,1392602040.14794,1179263,1090
1986,YR1986,Brazil,BRA,..,1836.68497846624,..,60.7,29.4,74.1,..,..,..,..,256480852471.129,139643355,1730
1986,YR1986,Bulgaria,BGR,..,2260.4272811545,..,14.9,8.1,18.7,..,..,..,2.953,20249294117.6471,8958171,2190
